date,sku,competitor,comp_price
2025-10-17,SKU-030,CompB,85.41
2025-10-18,SKU-030,CompA,83.1
2025-10-18,SKU-030,CompB,80.35
2025-10-19,SKU-030,CompA,88.56
2025-10-19,SKU-030,CompB,87.54
2025-10-20,SKU-030,CompA,82.47
2025-10-20,SKU-030,CompB,79.88
2025-10-21,SKU-030,CompA,83.64
2025-10-21,SKU-030,CompB,80.85
2025-10-22,SKU-030,CompA,85.56
2025-10-22,SKU-030,CompB,85.63
2025-10-23,SKU-030,CompA,85.83
2025-10-23,SKU-030,CompB,87.24
2025-10-24,SKU-030,CompA,85.13
2025-10-24,SKU-030,CompB,87.12
2025-10-25,SKU-030,CompA,87.32
2025-10-25,SKU-030,CompB,88.17
2025-10-26,SKU-030,CompA,87.82
2025-10-26,SKU-030,CompB,88.49
2025-10-27,SKU-030,CompA,81.93
2025-10-27,SKU-030,CompB,85.86
2025-10-28,SKU-030,CompA,83.98
2025-10-28,SKU-030,CompB,81.97
2025-10-29,SKU-030,CompA,89.0
2025-10-29,SKU-030,CompB,90.09
2025-10-30,SKU-030,CompA,85.95
2025-10-30,SKU-030,CompB,81.81
2025-10-31,SKU-030,CompA,85.63
2025-10-31,SKU-030,CompB,82.95
2025-11-01,SKU-030,CompA,87.02
2025-11-01,SKU-030,CompB,82.74
2025-11-02,SKU-030,CompA,87.15
2025-11-02,SKU-030,CompB,85.47
2025-11-03,SKU-030,CompA,82.33
2025-11-03,SKU-030,CompB,86.0
2025-11-04,SKU-030,CompA,84.84
2025-11-04,SKU-030,CompB,84.73
2025-11-05,SKU-030,CompA,90.53
2025-11-05,SKU-030,CompB,91.33
2025-11-06,SKU-030,CompA,84.45
2025-11-06,SKU-030,CompB,82.29
2025-11-07,SKU-030,CompA,83.66
2025-11-07,SKU-030,CompB,80.31
2025-11-08,SKU-030,CompA,80.33
2025-11-08,SKU-030,CompB,82.18
2025-11-09,SKU-030,CompA,80.94
2025-11-09,SKU-030,CompB,81.02
2025-11-10,SKU-030,CompA,85.48
2025-11-10,SKU-030,CompB,86.41
2025-11-11,SKU-030,CompA,82.08
2025-11-11,SKU-030,CompB,82.78
2025-11-12,SKU-030,CompA,80.47
2025-11-12,SKU-030,CompB,80.22
2025-11-13,SKU-030,CompA,81.29
2025-11-13,SKU-030,CompB,83.61
2025-11-14,SKU-030,CompA,80.16
2025-11-14,SKU-030,CompB,80.96
2025-11-15,SKU-030,CompA,85.29
2025-11-15,SKU-030,CompB,83.24
2025-11-16,SKU-030,CompA,82.16
2025-11-16,SKU-030,CompB,85.72
2025-11-17,SKU-030,CompA,84.58
2025-11-17,SKU-030,CompB,83.28
2025-11-18,SKU-030,CompA,84.2
2025-11-18,SKU-030,CompB,80.95
2025-11-19,SKU-030,CompA,78.16
2025-11-19,SKU-030,CompB,82.42
2025-11-20,SKU-030,CompA,84.93
2025-11-20,SKU-030,CompB,80.53
2025-11-21,SKU-030,CompA,77.64
2025-11-21,SKU-030,CompB,79.74
2025-11-22,SKU-030,CompA,85.92
2025-11-22,SKU-030,CompB,85.85
2025-11-23,SKU-030,CompA,80.23
2025-11-23,SKU-030,CompB,80.28
2025-11-24,SKU-030,CompA,86.15
2025-11-24,SKU-030,CompB,82.68
2025-11-25,SKU-030,CompA,87.73
2025-11-25,SKU-030,CompB,88.77
2025-11-26,SKU-030,CompA,82.08
2025-11-26,SKU-030,CompB,78.96
2025-11-27,SKU-030,CompA,85.11
2025-11-27,SKU-030,CompB,84.43
2025-11-28,SKU-030,CompA,88.06
2025-11-28,SKU-030,CompB,85.34
2025-11-29,SKU-030,CompA,80.8
2025-11-29,SKU-030,CompB,81.06
2025-11-30,SKU-030,CompA,88.31
2025-11-30,SKU-030,CompB,89.49
2025-12-01,SKU-030,CompA,89.21
2025-12-01,SKU-030,CompB,90.11
2025-12-02,SKU-030,CompA,89.3
2025-12-02,SKU-030,CompB,85.87
2025-12-03,SKU-030,CompA,84.82
2025-12-03,SKU-030,CompB,84.22
2025-12-04,SKU-030,CompA,81.9
2025-12-04,SKU-030,CompB,79.63
2025-12-05,SKU-030,CompA,90.32
2025-12-05,SKU-030,CompB,91.41
2025-12-06,SKU-030,CompA,73.31
2025-12-06,SKU-030,CompB,75.0
2025-12-07,SKU-030,CompA,88.09
2025-12-07,SKU-030,CompB,88.09
2025-12-08,SKU-030,CompA,87.09
2025-12-08,SKU-030,CompB,84.96
2025-12-09,SKU-030,CompA,87.7
2025-12-09,SKU-030,CompB,86.47
2025-12-10,SKU-030,CompA,85.01
2025-12-10,SKU-030,CompB,84.42
2025-12-11,SKU-030,CompA,85.69
2025-12-11,SKU-030,CompB,84.18
2025-12-12,SKU-030,CompA,82.71
2025-12-12,SKU-030,CompB,79.65
2025-12-13,SKU-030,CompA,86.56
2025-12-13,SKU-030,CompB,84.78
2025-12-14,SKU-030,CompA,83.88
2025-12-14,SKU-030,CompB,85.35
2025-12-15,SKU-030,CompA,86.24
2025-12-15,SKU-030,CompB,85.54
2025-12-16,SKU-030,CompA,92.21
2025-12-16,SKU-030,CompB,92.15
2025-12-17,SKU-030,CompA,82.93
2025-12-17,SKU-030,CompB,83.39
2025-12-18,SKU-030,CompA,88.74
2025-12-18,SKU-030,CompB,87.19
2025-12-19,SKU-030,CompA,81.66
2025-12-19,SKU-030,CompB,84.27
2025-12-20,SKU-030,CompA,86.92
2025-12-20,SKU-030,CompB,85.84
2025-12-21,SKU-030,CompA,85.8
2025-12-21,SKU-030,CompB,89.32
2025-12-22,SKU-030,CompA,89.73
2025-12-22,SKU-030,CompB,89.28
2025-12-23,SKU-030,CompA,84.97
2025-12-23,SKU-030,CompB,85.53
2025-12-24,SKU-030,CompA,85.65
2025-12-24,SKU-030,CompB,83.28
2025-12-25,SKU-030,CompA,87.02
2025-12-25,SKU-030,CompB,88.38
2025-12-26,SKU-030,CompA,87.92
2025-12-26,SKU-030,CompB,86.43
2025-12-27,SKU-030,CompA,88.81
2025-12-27,SKU-030,CompB,92.42
2025-07-01,SKU-031,CompA,85.98
2025-07-01,SKU-031,CompB,87.28
2025-07-02,SKU-031,CompA,91.89
2025-07-02,SKU-031,CompB,92.47
2025-07-03,SKU-031,CompA,96.03
2025-07-03,SKU-031,CompB,94.07
2025-07-04,SKU-031,CompA,88.38
2025-07-04,SKU-031,CompB,91.32
2025-07-05,SKU-031,CompA,93.69
2025-07-05,SKU-031,CompB,97.18
2025-07-06,SKU-031,CompA,98.73
2025-07-06,SKU-031,CompB,94.64
2025-07-07,SKU-031,CompA,95.28
2025-07-07,SKU-031,CompB,94.44
2025-07-08,SKU-031,CompA,97.46
2025-07-08,SKU-031,CompB,92.91
2025-07-09,SKU-031,CompA,93.1
2025-07-09,SKU-031,CompB,92.31
2025-07-10,SKU-031,CompA,88.83
2025-07-10,SKU-031,CompB,90.41
2025-07-11,SKU-031,CompA,98.69
2025-07-11,SKU-031,CompB,97.08
2025-07-12,SKU-031,CompA,91.19
2025-07-12,SKU-031,CompB,88.98
2025-07-13,SKU-031,CompA,82.11
2025-07-13,SKU-031,CompB,84.64
2025-07-14,SKU-031,CompA,98.54
2025-07-14,SKU-031,CompB,95.63
2025-07-15,SKU-031,CompA,87.34
2025-07-15,SKU-031,CompB,88.21
2025-07-16,SKU-031,CompA,96.72
2025-07-16,SKU-031,CompB,96.8
2025-07-17,SKU-031,CompA,96.35
2025-07-17,SKU-031,CompB,93.18
2025-07-18,SKU-031,CompA,93.28
2025-07-18,SKU-031,CompB,92.3
2025-07-19,SKU-031,CompA,94.62
2025-07-19,SKU-031,CompB,93.06
2025-07-20,SKU-031,CompA,84.48
2025-07-20,SKU-031,CompB,85.69
2025-07-21,SKU-031,CompA,95.33
2025-07-21,SKU-031,CompB,95.01
2025-07-22,SKU-031,CompA,81.48
2025-07-22,SKU-031,CompB,81.17
2025-07-23,SKU-031,CompA,93.15
2025-07-23,SKU-031,CompB,93.47
2025-07-24,SKU-031,CompA,89.81
2025-07-24,SKU-031,CompB,90.67
2025-07-25,SKU-031,CompA,86.86
2025-07-25,SKU-031,CompB,86.94
2025-07-26,SKU-031,CompA,84.22
2025-07-26,SKU-031,CompB,85.04
2025-07-27,SKU-031,CompA,90.68
2025-07-27,SKU-031,CompB,89.42
2025-07-28,SKU-031,CompA,90.18
2025-07-28,SKU-031,CompB,87.66
2025-07-29,SKU-031,CompA,94.21
2025-07-29,SKU-031,CompB,96.87
2025-07-30,SKU-031,CompA,90.3
2025-07-30,SKU-031,CompB,92.61
2025-07-31,SKU-031,CompA,93.27
2025-07-31,SKU-031,CompB,92.86
2025-08-01,SKU-031,CompA,89.34
2025-08-01,SKU-031,CompB,89.68
2025-08-02,SKU-031,CompA,93.08
2025-08-02,SKU-031,CompB,93.09
2025-08-03,SKU-031,CompA,87.0
2025-08-03,SKU-031,CompB,87.86
2025-08-04,SKU-031,CompA,92.88
2025-08-04,SKU-031,CompB,92.62
2025-08-05,SKU-031,CompA,83.81
2025-08-05,SKU-031,CompB,86.16
2025-08-06,SKU-031,CompA,94.51
2025-08-06,SKU-031,CompB,97.07
2025-08-07,SKU-031,CompA,84.02
2025-08-07,SKU-031,CompB,84.21
2025-08-08,SKU-031,CompA,89.17
2025-08-08,SKU-031,CompB,86.89
2025-08-09,SKU-031,CompA,94.08
2025-08-09,SKU-031,CompB,90.65
2025-08-10,SKU-031,CompA,94.83
2025-08-10,SKU-031,CompB,92.2
2025-08-11,SKU-031,CompA,89.7
2025-08-11,SKU-031,CompB,92.93
2025-08-12,SKU-031,CompA,88.58
2025-08-12,SKU-031,CompB,91.05
2025-08-13,SKU-031,CompA,89.52
2025-08-13,SKU-031,CompB,91.41
2025-08-14,SKU-031,CompA,95.99
2025-08-14,SKU-031,CompB,96.89
2025-08-15,SKU-031,CompA,87.42
2025-08-15,SKU-031,CompB,87.9
2025-08-16,SKU-031,CompA,89.36
2025-08-16,SKU-031,CompB,85.79
2025-08-17,SKU-031,CompA,92.67
2025-08-17,SKU-031,CompB,91.53
2025-08-18,SKU-031,CompA,90.77
2025-08-18,SKU-031,CompB,93.11
2025-08-19,SKU-031,CompA,88.78
2025-08-19,SKU-031,CompB,87.47
2025-08-20,SKU-031,CompA,94.2
2025-08-20,SKU-031,CompB,90.66
2025-08-21,SKU-031,CompA,93.82
2025-08-21,SKU-031,CompB,95.88
2025-08-22,SKU-031,CompA,95.42
2025-08-22,SKU-031,CompB,96.6
2025-08-23,SKU-031,CompA,93.89
2025-08-23,SKU-031,CompB,99.07
2025-08-24,SKU-031,CompA,90.07
2025-08-24,SKU-031,CompB,92.57
2025-08-25,SKU-031,CompA,91.94
2025-08-25,SKU-031,CompB,91.36
2025-08-26,SKU-031,CompA,94.48
2025-08-26,SKU-031,CompB,93.15
2025-08-27,SKU-031,CompA,93.33
2025-08-27,SKU-031,CompB,94.54
2025-08-28,SKU-031,CompA,92.75
2025-08-28,SKU-031,CompB,94.7
2025-08-29,SKU-031,CompA,86.76
2025-08-29,SKU-031,CompB,88.61
2025-08-30,SKU-031,CompA,84.13
2025-08-30,SKU-031,CompB,85.12
2025-08-31,SKU-031,CompA,94.92
2025-08-31,SKU-031,CompB,94.95
2025-09-01,SKU-031,CompA,94.75
2025-09-01,SKU-031,CompB,89.58
2025-09-02,SKU-031,CompA,92.16
2025-09-02,SKU-031,CompB,95.17
2025-09-03,SKU-031,CompA,88.78
2025-09-03,SKU-031,CompB,87.74
2025-09-04,SKU-031,CompA,98.11
2025-09-04,SKU-031,CompB,93.02
2025-09-05,SKU-031,CompA,95.06
2025-09-05,SKU-031,CompB,92.85
2025-09-06,SKU-031,CompA,94.41
2025-09-06,SKU-031,CompB,91.88
2025-09-07,SKU-031,CompA,98.37
2025-09-07,SKU-031,CompB,94.23
2025-09-08,SKU-031,CompA,87.15
2025-09-08,SKU-031,CompB,86.75
2025-09-09,SKU-031,CompA,102.53
2025-09-09,SKU-031,CompB,98.74
2025-09-10,SKU-031,CompA,88.7
2025-09-10,SKU-031,CompB,85.62
2025-09-11,SKU-031,CompA,88.61
2025-09-11,SKU-031,CompB,86.17
2025-09-12,SKU-031,CompA,97.03
2025-09-12,SKU-031,CompB,97.36
2025-09-13,SKU-031,CompA,90.72
2025-09-13,SKU-031,CompB,90.88
2025-09-14,SKU-031,CompA,93.29
2025-09-14,SKU-031,CompB,93.79
2025-09-15,SKU-031,CompA,94.48
2025-09-15,SKU-031,CompB,93.54
2025-09-16,SKU-031,CompA,86.36
2025-09-16,SKU-031,CompB,89.67
2025-09-17,SKU-031,CompA,92.4
2025-09-17,SKU-031,CompB,94.24
2025-09-18,SKU-031,CompA,97.03
2025-09-18,SKU-031,CompB,96.12
2025-09-19,SKU-031,CompA,93.35
2025-09-19,SKU-031,CompB,96.49
2025-09-20,SKU-031,CompA,88.64
2025-09-20,SKU-031,CompB,88.61
2025-09-21,SKU-031,CompA,90.9
2025-09-21,SKU-031,CompB,92.16
2025-09-22,SKU-031,CompA,87.75
2025-09-22,SKU-031,CompB,88.46
2025-09-23,SKU-031,CompA,84.03
2025-09-23,SKU-031,CompB,83.21
2025-09-24,SKU-031,CompA,95.68
2025-09-24,SKU-031,CompB,95.95
2025-09-25,SKU-031,CompA,87.17
2025-09-25,SKU-031,CompB,86.65
2025-09-26,SKU-031,CompA,86.2
2025-09-26,SKU-031,CompB,86.66
2025-09-27,SKU-031,CompA,86.51
2025-09-27,SKU-031,CompB,89.53
2025-09-28,SKU-031,CompA,92.46
2025-09-28,SKU-031,CompB,92.79
2025-09-29,SKU-031,CompA,82.64
2025-09-29,SKU-031,CompB,84.13
2025-09-30,SKU-031,CompA,89.03
2025-09-30,SKU-031,CompB,87.13
2025-10-01,SKU-031,CompA,95.52
2025-10-01,SKU-031,CompB,98.25
2025-10-02,SKU-031,CompA,90.27
2025-10-02,SKU-031,CompB,91.07
2025-10-03,SKU-031,CompA,89.43
2025-10-03,SKU-031,CompB,92.2
2025-10-04,SKU-031,CompA,89.76
2025-10-04,SKU-031,CompB,90.18
2025-10-05,SKU-031,CompA,92.01
2025-10-05,SKU-031,CompB,91.46
2025-10-06,SKU-031,CompA,85.37
2025-10-06,SKU-031,CompB,85.93
2025-10-07,SKU-031,CompA,84.54
2025-10-07,SKU-031,CompB,82.79
2025-10-08,SKU-031,CompA,86.56
2025-10-08,SKU-031,CompB,87.74
2025-10-09,SKU-031,CompA,86.92
2025-10-09,SKU-031,CompB,88.4
2025-10-10,SKU-031,CompA,93.83
2025-10-10,SKU-031,CompB,94.04
2025-10-11,SKU-031,CompA,93.32
2025-10-11,SKU-031,CompB,91.21
2025-10-12,SKU-031,CompA,93.95
2025-10-12,SKU-031,CompB,94.85
2025-10-13,SKU-031,CompA,95.21
2025-10-13,SKU-031,CompB,91.15
2025-10-14,SKU-031,CompA,86.85
2025-10-14,SKU-031,CompB,87.23
2025-10-15,SKU-031,CompA,87.42
2025-10-15,SKU-031,CompB,83.52
2025-10-16,SKU-031,CompA,85.45
2025-10-16,SKU-031,CompB,87.29
2025-10-17,SKU-031,CompA,91.06
2025-10-17,SKU-031,CompB,89.61
2025-10-18,SKU-031,CompA,91.86
2025-10-18,SKU-031,CompB,91.66
2025-10-19,SKU-031,CompA,89.93
2025-10-19,SKU-031,CompB,87.36
2025-10-20,SKU-031,CompA,88.96
2025-10-20,SKU-031,CompB,88.68
2025-10-21,SKU-031,CompA,96.44
2025-10-21,SKU-031,CompB,91.86
2025-10-22,SKU-031,CompA,91.27
2025-10-22,SKU-031,CompB,89.12
2025-10-23,SKU-031,CompA,93.58
2025-10-23,SKU-031,CompB,93.28
2025-10-24,SKU-031,CompA,92.55
2025-10-24,SKU-031,CompB,93.52
2025-10-25,SKU-031,CompA,88.92
2025-10-25,SKU-031,CompB,90.46
2025-10-26,SKU-031,CompA,94.41
2025-10-26,SKU-031,CompB,92.45
2025-10-27,SKU-031,CompA,96.76
2025-10-27,SKU-031,CompB,98.05
2025-10-28,SKU-031,CompA,88.3
2025-10-28,SKU-031,CompB,86.08
2025-10-29,SKU-031,CompA,86.13
2025-10-29,SKU-031,CompB,86.54
2025-10-30,SKU-031,CompA,97.83
2025-10-30,SKU-031,CompB,96.61
2025-10-31,SKU-031,CompA,94.42
2025-10-31,SKU-031,CompB,90.31
2025-11-01,SKU-031,CompA,92.62
2025-11-01,SKU-031,CompB,89.03
2025-11-02,SKU-031,CompA,89.63
2025-11-02,SKU-031,CompB,90.91
2025-11-03,SKU-031,CompA,86.15
2025-11-03,SKU-031,CompB,86.52
2025-11-04,SKU-031,CompA,91.14
2025-11-04,SKU-031,CompB,94.42
2025-11-05,SKU-031,CompA,91.4
2025-11-05,SKU-031,CompB,88.82
2025-11-06,SKU-031,CompA,92.82
2025-11-06,SKU-031,CompB,91.14
2025-11-07,SKU-031,CompA,90.11
2025-11-07,SKU-031,CompB,91.18
2025-11-08,SKU-031,CompA,93.77
2025-11-08,SKU-031,CompB,94.28
2025-11-09,SKU-031,CompA,91.73
2025-11-09,SKU-031,CompB,93.86
2025-11-10,SKU-031,CompA,90.78
2025-11-10,SKU-031,CompB,89.96
2025-11-11,SKU-031,CompA,90.82
2025-11-11,SKU-031,CompB,87.55
2025-11-12,SKU-031,CompA,92.32
2025-11-12,SKU-031,CompB,92.51
2025-11-13,SKU-031,CompA,93.15
2025-11-13,SKU-031,CompB,94.3
2025-11-14,SKU-031,CompA,91.0
2025-11-14,SKU-031,CompB,91.57
2025-11-15,SKU-031,CompA,95.84
2025-11-15,SKU-031,CompB,98.79
2025-11-16,SKU-031,CompA,89.45
2025-11-16,SKU-031,CompB,89.06
2025-11-17,SKU-031,CompA,91.4
2025-11-17,SKU-031,CompB,88.72
2025-11-18,SKU-031,CompA,96.8
2025-11-18,SKU-031,CompB,97.86
2025-11-19,SKU-031,CompA,96.36
2025-11-19,SKU-031,CompB,97.99
2025-11-20,SKU-031,CompA,92.43
2025-11-20,SKU-031,CompB,90.73
2025-11-21,SKU-031,CompA,94.0
2025-11-21,SKU-031,CompB,90.96
2025-11-22,SKU-031,CompA,94.73
2025-11-22,SKU-031,CompB,95.19
2025-11-23,SKU-031,CompA,91.58
2025-11-23,SKU-031,CompB,92.64
2025-11-24,SKU-031,CompA,92.75
2025-11-24,SKU-031,CompB,88.72
2025-11-25,SKU-031,CompA,88.91
2025-11-25,SKU-031,CompB,93.33
2025-11-26,SKU-031,CompA,92.7
2025-11-26,SKU-031,CompB,90.8
2025-11-27,SKU-031,CompA,88.65
2025-11-27,SKU-031,CompB,89.11
2025-11-28,SKU-031,CompA,90.39
2025-11-28,SKU-031,CompB,92.06
2025-11-29,SKU-031,CompA,92.39
2025-11-29,SKU-031,CompB,88.55
2025-11-30,SKU-031,CompA,88.39
2025-11-30,SKU-031,CompB,90.28
2025-12-01,SKU-031,CompA,87.83
2025-12-01,SKU-031,CompB,84.95
2025-12-02,SKU-031,CompA,92.75
2025-12-02,SKU-031,CompB,95.02
2025-12-03,SKU-031,CompA,90.29
2025-12-03,SKU-031,CompB,88.54
2025-12-04,SKU-031,CompA,88.98
2025-12-04,SKU-031,CompB,91.83
2025-12-05,SKU-031,CompA,89.55
2025-12-05,SKU-031,CompB,90.66
2025-12-06,SKU-031,CompA,95.49
2025-12-06,SKU-031,CompB,93.02
2025-12-07,SKU-031,CompA,88.49
2025-12-07,SKU-031,CompB,86.32
2025-12-08,SKU-031,CompA,88.24
2025-12-08,SKU-031,CompB,86.94
2025-12-09,SKU-031,CompA,89.91
2025-12-09,SKU-031,CompB,91.09
2025-12-10,SKU-031,CompA,88.29
2025-12-10,SKU-031,CompB,85.91
2025-12-11,SKU-031,CompA,94.18
2025-12-11,SKU-031,CompB,93.92
2025-12-12,SKU-031,CompA,87.81
2025-12-12,SKU-031,CompB,89.97
2025-12-13,SKU-031,CompA,89.14
2025-12-13,SKU-031,CompB,88.69
2025-12-14,SKU-031,CompA,87.54
2025-12-14,SKU-031,CompB,87.71
2025-12-15,SKU-031,CompA,90.63
2025-12-15,SKU-031,CompB,89.85
2025-12-16,SKU-031,CompA,95.21
2025-12-16,SKU-031,CompB,96.77
2025-12-17,SKU-031,CompA,94.44
2025-12-17,SKU-031,CompB,89.37
2025-12-18,SKU-031,CompA,93.87
2025-12-18,SKU-031,CompB,95.0
2025-12-19,SKU-031,CompA,94.89
2025-12-19,SKU-031,CompB,91.25
2025-12-20,SKU-031,CompA,93.1
2025-12-20,SKU-031,CompB,93.2
2025-12-21,SKU-031,CompA,94.79
2025-12-21,SKU-031,CompB,97.09
2025-12-22,SKU-031,CompA,95.83
2025-12-22,SKU-031,CompB,95.61
2025-12-23,SKU-031,CompA,88.47
2025-12-23,SKU-031,CompB,88.39
2025-12-24,SKU-031,CompA,95.7
2025-12-24,SKU-031,CompB,97.1
2025-12-25,SKU-031,CompA,90.49
2025-12-25,SKU-031,CompB,88.76
2025-12-26,SKU-031,CompA,96.98
2025-12-26,SKU-031,CompB,93.49
2025-12-27,SKU-031,CompA,97.0
2025-12-27,SKU-031,CompB,92.96
2025-07-01,SKU-032,CompA,119.94
2025-07-01,SKU-032,CompB,121.42
2025-07-02,SKU-032,CompA,122.99
2025-07-02,SKU-032,CompB,121.74
2025-07-03,SKU-032,CompA,124.7
2025-07-03,SKU-032,CompB,122.53
2025-07-04,SKU-032,CompA,120.23
2025-07-04,SKU-032,CompB,121.56
2025-07-05,SKU-032,CompA,112.82
2025-07-05,SKU-032,CompB,111.96
2025-07-06,SKU-032,CompA,114.91
2025-07-06,SKU-032,CompB,119.17
2025-07-07,SKU-032,CompA,114.85
2025-07-07,SKU-032,CompB,114.01
2025-07-08,SKU-032,CompA,111.55
2025-07-08,SKU-032,CompB,115.24
2025-07-09,SKU-032,CompA,118.85
2025-07-09,SKU-032,CompB,123.47
2025-07-10,SKU-032,CompA,116.06
2025-07-10,SKU-032,CompB,116.67
2025-07-11,SKU-032,CompA,120.98
2025-07-11,SKU-032,CompB,121.71
2025-07-12,SKU-032,CompA,118.51
2025-07-12,SKU-032,CompB,117.33
2025-07-13,SKU-032,CompA,116.01
2025-07-13,SKU-032,CompB,119.31
2025-07-14,SKU-032,CompA,121.23
2025-07-14,SKU-032,CompB,123.97
2025-07-15,SKU-032,CompA,121.82
2025-07-15,SKU-032,CompB,122.92
2025-07-16,SKU-032,CompA,112.08
2025-07-16,SKU-032,CompB,109.9
2025-07-17,SKU-032,CompA,120.77
2025-07-17,SKU-032,CompB,119.95
2025-07-18,SKU-032,CompA,113.66
2025-07-18,SKU-032,CompB,117.61
2025-07-19,SKU-032,CompA,113.56
2025-07-19,SKU-032,CompB,111.69
2025-07-20,SKU-032,CompA,116.91
2025-07-20,SKU-032,CompB,114.43
2025-07-21,SKU-032,CompA,115.95
2025-07-21,SKU-032,CompB,117.42
2025-07-22,SKU-032,CompA,117.0
2025-07-22,SKU-032,CompB,114.58
2025-07-23,SKU-032,CompA,118.81
2025-07-23,SKU-032,CompB,120.57
2025-07-24,SKU-032,CompA,116.83
2025-07-24,SKU-032,CompB,118.83
2025-07-25,SKU-032,CompA,112.61
2025-07-25,SKU-032,CompB,112.37
2025-07-26,SKU-032,CompA,109.35
2025-07-26,SKU-032,CompB,112.2
2025-07-27,SKU-032,CompA,122.43
2025-07-27,SKU-032,CompB,121.96
2025-07-28,SKU-032,CompA,116.34
2025-07-28,SKU-032,CompB,119.98
2025-07-29,SKU-032,CompA,118.89
2025-07-29,SKU-032,CompB,119.66
2025-07-30,SKU-032,CompA,115.07
2025-07-30,SKU-032,CompB,114.6
2025-07-31,SKU-032,CompA,118.37
2025-07-31,SKU-032,CompB,115.87
2025-08-01,SKU-032,CompA,114.36
2025-08-01,SKU-032,CompB,115.84
2025-08-02,SKU-032,CompA,107.48
2025-08-02,SKU-032,CompB,113.17
2025-08-03,SKU-032,CompA,115.77
2025-08-03,SKU-032,CompB,111.96
2025-08-04,SKU-032,CompA,113.72
2025-08-04,SKU-032,CompB,112.66
2025-08-05,SKU-032,CompA,121.73
2025-08-05,SKU-032,CompB,121.22
2025-08-06,SKU-032,CompA,117.25
2025-08-06,SKU-032,CompB,119.95
2025-08-07,SKU-032,CompA,121.17
2025-08-07,SKU-032,CompB,122.47
2025-08-08,SKU-032,CompA,115.78
2025-08-08,SKU-032,CompB,120.38
2025-08-09,SKU-032,CompA,126.96
2025-08-09,SKU-032,CompB,122.99
2025-08-10,SKU-032,CompA,115.23
2025-08-10,SKU-032,CompB,111.7
2025-08-11,SKU-032,CompA,109.15
2025-08-11,SKU-032,CompB,112.54
2025-08-12,SKU-032,CompA,118.99
2025-08-12,SKU-032,CompB,121.51
2025-08-13,SKU-032,CompA,107.81
2025-08-13,SKU-032,CompB,113.71
2025-08-14,SKU-032,CompA,115.96
2025-08-14,SKU-032,CompB,115.53
2025-08-15,SKU-032,CompA,120.16
2025-08-15,SKU-032,CompB,119.97
2025-08-16,SKU-032,CompA,111.26
2025-08-16,SKU-032,CompB,112.12
2025-08-17,SKU-032,CompA,128.96
2025-08-17,SKU-032,CompB,134.64
2025-08-18,SKU-032,CompA,112.36
2025-08-18,SKU-032,CompB,110.57
2025-08-19,SKU-032,CompA,127.45
2025-08-19,SKU-032,CompB,125.9
2025-08-20,SKU-032,CompA,117.34
2025-08-20,SKU-032,CompB,113.39
2025-08-21,SKU-032,CompA,113.93
2025-08-21,SKU-032,CompB,108.97
2025-08-22,SKU-032,CompA,125.06
2025-08-22,SKU-032,CompB,123.74
2025-08-23,SKU-032,CompA,121.81
2025-08-23,SKU-032,CompB,119.5
2025-08-24,SKU-032,CompA,113.79
2025-08-24,SKU-032,CompB,119.23
2025-08-25,SKU-032,CompA,115.1
2025-08-25,SKU-032,CompB,116.93
2025-08-26,SKU-032,CompA,103.58
2025-08-26,SKU-032,CompB,108.06
2025-08-27,SKU-032,CompA,111.25
2025-08-27,SKU-032,CompB,110.05
2025-08-28,SKU-032,CompA,123.9
2025-08-28,SKU-032,CompB,120.16
2025-08-29,SKU-032,CompA,110.07
2025-08-29,SKU-032,CompB,109.82
2025-08-30,SKU-032,CompA,118.25
2025-08-30,SKU-032,CompB,119.68
2025-08-31,SKU-032,CompA,115.89
2025-08-31,SKU-032,CompB,115.71
2025-09-01,SKU-032,CompA,117.3
2025-09-01,SKU-032,CompB,123.06
2025-09-02,SKU-032,CompA,110.49
2025-09-02,SKU-032,CompB,114.5
2025-09-03,SKU-032,CompA,112.59
2025-09-03,SKU-032,CompB,111.61
2025-09-04,SKU-032,CompA,117.75
2025-09-04,SKU-032,CompB,116.6
2025-09-05,SKU-032,CompA,122.77
2025-09-05,SKU-032,CompB,121.3
2025-09-06,SKU-032,CompA,116.18
2025-09-06,SKU-032,CompB,115.64
2025-09-07,SKU-032,CompA,123.55
2025-09-07,SKU-032,CompB,119.04
2025-09-08,SKU-032,CompA,120.64
2025-09-08,SKU-032,CompB,116.72
2025-09-09,SKU-032,CompA,118.45
2025-09-09,SKU-032,CompB,120.15
2025-09-10,SKU-032,CompA,119.24
2025-09-10,SKU-032,CompB,118.54
2025-09-11,SKU-032,CompA,109.08
2025-09-11,SKU-032,CompB,111.67
2025-09-12,SKU-032,CompA,127.88
2025-09-12,SKU-032,CompB,121.02
2025-09-13,SKU-032,CompA,121.4
2025-09-13,SKU-032,CompB,125.32
2025-09-14,SKU-032,CompA,120.09
2025-09-14,SKU-032,CompB,120.4
2025-09-15,SKU-032,CompA,115.79
2025-09-15,SKU-032,CompB,111.38
2025-09-16,SKU-032,CompA,126.63
2025-09-16,SKU-032,CompB,125.94
2025-09-17,SKU-032,CompA,118.39
2025-09-17,SKU-032,CompB,118.43
2025-09-18,SKU-032,CompA,113.1
2025-09-18,SKU-032,CompB,112.96
2025-09-19,SKU-032,CompA,120.39
2025-09-19,SKU-032,CompB,121.17
2025-09-20,SKU-032,CompA,116.06
