date,sku,price,units,cost,promo_flag
2025-09-26,SKU-033,45.55,13,33.31,0
2025-09-27,SKU-033,45.72,14,33.31,0
2025-09-28,SKU-033,44.38,18,33.31,0
2025-09-29,SKU-033,45.6,13,33.31,0
2025-09-30,SKU-033,41.76,17,33.31,0
2025-10-01,SKU-033,45.85,14,33.31,0
2025-10-02,SKU-033,43.91,20,33.31,0
2025-10-03,SKU-033,44.2,15,33.31,0
2025-10-04,SKU-033,45.23,13,33.31,0
2025-10-05,SKU-033,45.28,17,33.31,0
2025-10-06,SKU-033,42.23,15,33.31,0
2025-10-07,SKU-033,43.93,10,33.31,0
2025-10-08,SKU-033,43.96,17,33.31,0
2025-10-09,SKU-033,34.98,19,33.31,1
2025-10-10,SKU-033,43.25,13,33.31,0
2025-10-11,SKU-033,36.56,20,33.31,1
2025-10-12,SKU-033,35.04,43,33.31,1
2025-10-13,SKU-033,47.01,18,33.31,0
2025-10-14,SKU-033,43.94,15,33.31,0
2025-10-15,SKU-033,43.46,14,33.31,0
2025-10-16,SKU-033,45.37,13,33.31,0
2025-10-17,SKU-033,43.82,12,33.31,0
2025-10-18,SKU-033,42.79,19,33.31,0
2025-10-19,SKU-033,45.15,14,33.31,0
2025-10-20,SKU-033,45.62,11,33.31,0
2025-10-21,SKU-033,42.74,15,33.31,0
2025-10-22,SKU-033,45.27,18,33.31,0
2025-10-23,SKU-033,44.43,16,33.31,0
2025-10-24,SKU-033,44.2,15,33.31,0
2025-10-25,SKU-033,43.93,16,33.31,0
2025-10-26,SKU-033,45.95,19,33.31,0
2025-10-27,SKU-033,45.85,11,33.31,0
2025-10-28,SKU-033,43.11,20,33.31,0
2025-10-29,SKU-033,45.09,14,33.31,0
2025-10-30,SKU-033,43.49,14,33.31,0
2025-10-31,SKU-033,34.98,26,33.31,1
2025-11-01,SKU-033,45.63,14,33.31,0
2025-11-02,SKU-033,41.37,11,33.31,0
2025-11-03,SKU-033,43.84,11,33.31,0
2025-11-04,SKU-033,45.4,12,33.31,0
2025-11-05,SKU-033,43.61,18,33.31,0
2025-11-06,SKU-033,45.7,13,33.31,0
2025-11-07,SKU-033,45.26,14,33.31,0
2025-11-08,SKU-033,39.35,27,33.31,1
2025-11-09,SKU-033,42.57,14,33.31,0
2025-11-10,SKU-033,44.13,11,33.31,0
2025-11-11,SKU-033,42.36,12,33.31,0
2025-11-12,SKU-033,41.26,14,33.31,0
2025-11-13,SKU-033,43.39,13,33.31,0
2025-11-14,SKU-033,42.09,14,33.31,0
2025-11-15,SKU-033,45.57,16,33.31,0
2025-11-16,SKU-033,44.51,14,33.31,0
2025-11-17,SKU-033,45.29,16,33.31,0
2025-11-18,SKU-033,42.67,13,33.31,0
2025-11-19,SKU-033,42.42,14,33.31,0
2025-11-20,SKU-033,44.16,20,33.31,0
2025-11-21,SKU-033,45.56,16,33.31,0
2025-11-22,SKU-033,42.12,19,33.31,1
2025-11-23,SKU-033,35.56,29,33.31,1
2025-11-24,SKU-033,47.3,16,33.31,0
2025-11-25,SKU-033,47.18,11,33.31,0
2025-11-26,SKU-033,42.69,18,33.31,0
2025-11-27,SKU-033,43.6,13,33.31,0
2025-11-28,SKU-033,43.37,14,33.31,0
2025-11-29,SKU-033,44.77,14,33.31,0
2025-11-30,SKU-033,44.37,15,33.31,0
2025-12-01,SKU-033,44.15,17,33.31,0
2025-12-02,SKU-033,43.57,14,33.31,0
2025-12-03,SKU-033,34.98,20,33.31,1
2025-12-04,SKU-033,34.98,25,33.31,1
2025-12-05,SKU-033,43.54,12,33.31,0
2025-12-06,SKU-033,46.56,14,33.31,0
2025-12-07,SKU-033,43.65,19,33.31,0
2025-12-08,SKU-033,45.26,10,33.31,0
2025-12-09,SKU-033,44.56,17,33.31,0
2025-12-10,SKU-033,35.91,25,33.31,1
2025-12-11,SKU-033,38.45,18,33.31,1
2025-12-12,SKU-033,43.06,13,33.31,0
2025-12-13,SKU-033,41.25,21,33.31,0
2025-12-14,SKU-033,45.76,15,33.31,0
2025-12-15,SKU-033,45.65,14,33.31,0
2025-12-16,SKU-033,44.33,16,33.31,0
2025-12-17,SKU-033,35.64,25,33.31,1
2025-12-18,SKU-033,45.78,16,33.31,0
2025-12-19,SKU-033,44.55,14,33.31,0
2025-12-20,SKU-033,42.9,18,33.31,0
2025-12-21,SKU-033,43.34,20,33.31,0
2025-12-22,SKU-033,43.93,12,33.31,0
2025-12-23,SKU-033,44.38,15,33.31,0
2025-12-24,SKU-033,45.0,12,33.31,0
2025-12-25,SKU-033,38.14,20,33.31,1
2025-12-26,SKU-033,36.73,19,33.31,1
2025-12-27,SKU-033,41.22,15,33.31,0
2025-07-01,SKU-034,50.48,50,26.32,0
2025-07-02,SKU-034,49.82,105,26.32,0
2025-07-03,SKU-034,49.61,78,26.32,0
2025-07-04,SKU-034,50.18,84,26.32,0
2025-07-05,SKU-034,47.09,82,26.32,1
2025-07-06,SKU-034,47.74,83,26.32,0
2025-07-07,SKU-034,48.79,98,26.32,0
2025-07-08,SKU-034,49.85,68,26.32,0
2025-07-09,SKU-034,50.49,73,26.32,0
2025-07-10,SKU-034,40.84,125,26.32,1
2025-07-11,SKU-034,48.81,58,26.32,0
2025-07-12,SKU-034,50.64,71,26.32,0
2025-07-13,SKU-034,48.06,57,26.32,0
2025-07-14,SKU-034,47.95,78,26.32,0
2025-07-15,SKU-034,49.47,58,26.32,0
2025-07-16,SKU-034,41.52,125,26.32,1
2025-07-17,SKU-034,50.79,81,26.32,0
2025-07-18,SKU-034,48.49,69,26.32,0
2025-07-19,SKU-034,51.37,64,26.32,0
2025-07-20,SKU-034,48.45,68,26.32,0
2025-07-21,SKU-034,48.04,66,26.32,0
2025-07-22,SKU-034,50.86,71,26.32,0
2025-07-23,SKU-034,50.0,53,26.32,0
2025-07-24,SKU-034,51.23,68,26.32,0
2025-07-25,SKU-034,48.67,77,26.32,0
2025-07-26,SKU-034,47.21,96,26.32,0
2025-07-27,SKU-034,49.96,73,26.32,0
2025-07-28,SKU-034,52.65,67,26.32,0
2025-07-29,SKU-034,50.16,67,26.32,0
2025-07-30,SKU-034,49.81,74,26.32,0
2025-07-31,SKU-034,47.06,65,26.32,0
2025-08-01,SKU-034,45.74,146,26.32,1
2025-08-02,SKU-034,49.15,73,26.32,0
2025-08-03,SKU-034,41.95,176,26.32,1
2025-08-04,SKU-034,48.67,72,26.32,0
2025-08-05,SKU-034,49.64,59,26.32,0
2025-08-06,SKU-034,40.59,107,26.32,1
2025-08-07,SKU-034,48.4,68,26.32,0
2025-08-08,SKU-034,48.86,98,26.32,0
2025-08-09,SKU-034,51.24,89,26.32,0
2025-08-10,SKU-034,37.47,147,26.32,1
2025-08-11,SKU-034,41.32,96,26.32,1
2025-08-12,SKU-034,50.4,69,26.32,0
2025-08-13,SKU-034,49.2,63,26.32,0
2025-08-14,SKU-034,45.96,103,26.32,1
2025-08-15,SKU-034,48.16,80,26.32,0
2025-08-16,SKU-034,49.8,95,26.32,0
2025-08-17,SKU-034,40.02,143,26.32,1
2025-08-18,SKU-034,50.25,48,26.32,0
2025-08-19,SKU-034,49.0,74,26.32,0
2025-08-20,SKU-034,48.87,62,26.32,0
2025-08-21,SKU-034,48.74,76,26.32,0
2025-08-22,SKU-034,49.18,77,26.32,0
2025-08-23,SKU-034,50.52,68,26.32,0
2025-08-24,SKU-034,46.37,89,26.32,0
2025-08-25,SKU-034,49.99,69,26.32,0
2025-08-26,SKU-034,56.93,54,26.32,0
2025-08-27,SKU-034,48.49,60,26.32,0
2025-08-28,SKU-034,46.97,113,26.32,0
2025-08-29,SKU-034,50.54,73,26.32,0
2025-08-30,SKU-034,46.51,90,26.32,0
2025-08-31,SKU-034,47.17,84,26.32,0
2025-09-01,SKU-034,49.97,65,26.32,0
2025-09-02,SKU-034,46.03,110,26.32,1
2025-09-03,SKU-034,51.78,63,26.32,0
2025-09-04,SKU-034,48.69,68,26.32,0
2025-09-05,SKU-034,47.53,66,26.32,0
2025-09-06,SKU-034,45.06,113,26.32,1
2025-09-07,SKU-034,50.83,68,26.32,0
2025-09-08,SKU-034,50.22,53,26.32,0
2025-09-09,SKU-034,50.28,39,26.32,0
2025-09-10,SKU-034,49.53,67,26.32,0
2025-09-11,SKU-034,50.2,78,26.32,0
2025-09-12,SKU-034,48.49,68,26.32,0
2025-09-13,SKU-034,49.16,86,26.32,0
2025-09-14,SKU-034,48.58,104,26.32,0
2025-09-15,SKU-034,49.43,65,26.32,0
2025-09-16,SKU-034,43.81,118,26.32,1
2025-09-17,SKU-034,47.92,73,26.32,0
2025-09-18,SKU-034,45.74,76,26.32,0
2025-09-19,SKU-034,53.65,67,26.32,0
2025-09-20,SKU-034,43.89,123,26.32,1
2025-09-21,SKU-034,50.37,96,26.32,0
2025-09-22,SKU-034,48.68,62,26.32,0
2025-09-23,SKU-034,49.67,63,26.32,0
2025-09-24,SKU-034,49.59,63,26.32,0
2025-09-25,SKU-034,49.72,66,26.32,0
2025-09-26,SKU-034,50.86,87,26.32,0
2025-09-27,SKU-034,46.8,114,26.32,1
2025-09-28,SKU-034,38.33,129,26.32,1
2025-09-29,SKU-034,48.55,101,26.32,0
2025-09-30,SKU-034,48.05,54,26.32,0
2025-10-01,SKU-034,49.65,83,26.32,0
2025-10-02,SKU-034,50.31,74,26.32,0
2025-10-03,SKU-034,48.82,62,26.32,0
2025-10-04,SKU-034,50.74,66,26.32,0
2025-10-05,SKU-034,47.88,70,26.32,0
2025-10-06,SKU-034,51.86,50,26.32,0
2025-10-07,SKU-034,48.93,77,26.32,0
2025-10-08,SKU-034,46.09,97,26.32,1
2025-10-09,SKU-034,44.72,96,26.32,1
2025-10-10,SKU-034,49.77,83,26.32,0
2025-10-11,SKU-034,49.27,85,26.32,0
2025-10-12,SKU-034,49.15,76,26.32,0
2025-10-13,SKU-034,52.36,63,26.32,0
2025-10-14,SKU-034,50.33,88,26.32,0
2025-10-15,SKU-034,51.52,58,26.32,0
2025-10-16,SKU-034,49.55,78,26.32,0
2025-10-17,SKU-034,51.47,83,26.32,0
2025-10-18,SKU-034,50.68,74,26.32,0
2025-10-19,SKU-034,46.94,92,26.32,0
2025-10-20,SKU-034,49.11,45,26.32,0
2025-10-21,SKU-034,49.23,66,26.32,0
2025-10-22,SKU-034,48.7,77,26.32,0
2025-10-23,SKU-034,46.05,99,26.32,1
2025-10-24,SKU-034,48.73,89,26.32,0
2025-10-25,SKU-034,51.97,66,26.32,0
2025-10-26,SKU-034,50.29,72,26.32,0
2025-10-27,SKU-034,43.32,76,26.32,1
2025-10-28,SKU-034,50.25,57,26.32,0
2025-10-29,SKU-034,50.3,81,26.32,0
2025-10-30,SKU-034,50.17,61,26.32,0
2025-10-31,SKU-034,49.33,79,26.32,0
2025-11-01,SKU-034,39.1,175,26.32,1
2025-11-02,SKU-034,40.16,144,26.32,1
2025-11-03,SKU-034,43.38,129,26.32,1
2025-11-04,SKU-034,49.17,57,26.32,0
2025-11-05,SKU-034,51.08,49,26.32,0
2025-11-06,SKU-034,49.44,59,26.32,0
2025-11-07,SKU-034,46.69,59,26.32,0
2025-11-08,SKU-034,50.42,87,26.32,0
2025-11-09,SKU-034,49.79,73,26.32,0
2025-11-10,SKU-034,46.31,64,26.32,0
2025-11-11,SKU-034,49.42,72,26.32,0
2025-11-12,SKU-034,46.68,104,26.32,1
2025-11-13,SKU-034,47.36,93,26.32,0
2025-11-14,SKU-034,41.42,92,26.32,1
2025-11-15,SKU-034,50.64,78,26.32,0
2025-11-16,SKU-034,47.36,73,26.32,0
2025-11-17,SKU-034,50.24,55,26.32,0
2025-11-18,SKU-034,49.25,73,26.32,0
2025-11-19,SKU-034,51.26,54,26.32,0
2025-11-20,SKU-034,48.37,66,26.32,0
2025-11-21,SKU-034,48.71,77,26.32,0
2025-11-22,SKU-034,48.5,74,26.32,0
2025-11-23,SKU-034,48.07,66,26.32,0
2025-11-24,SKU-034,49.88,87,26.32,0
2025-11-25,SKU-034,48.95,64,26.32,0
2025-11-26,SKU-034,48.06,80,26.32,0
2025-11-27,SKU-034,48.51,62,26.32,0
2025-11-28,SKU-034,48.97,71,26.32,0
2025-11-29,SKU-034,52.14,73,26.32,0
2025-11-30,SKU-034,49.93,102,26.32,0
2025-12-01,SKU-034,51.99,74,26.32,0
2025-12-02,SKU-034,36.45,135,26.32,1
2025-12-03,SKU-034,37.96,146,26.32,1
2025-12-04,SKU-034,50.6,59,26.32,0
2025-12-05,SKU-034,51.9,78,26.32,0
2025-12-06,SKU-034,50.33,72,26.32,0
2025-12-07,SKU-034,50.58,81,26.32,0
2025-12-08,SKU-034,46.85,131,26.32,1
2025-12-09,SKU-034,49.18,85,26.32,0
2025-12-10,SKU-034,49.63,64,26.32,0
2025-12-11,SKU-034,49.0,86,26.32,0
2025-12-12,SKU-034,40.66,91,26.32,1
2025-12-13,SKU-034,49.52,51,26.32,0
2025-12-14,SKU-034,52.56,68,26.32,0
2025-12-15,SKU-034,48.34,52,26.32,0
2025-12-16,SKU-034,53.37,80,26.32,0
2025-12-17,SKU-034,50.48,47,26.32,0
2025-12-18,SKU-034,51.66,94,26.32,0
2025-12-19,SKU-034,49.06,74,26.32,0
2025-12-20,SKU-034,48.39,60,26.32,0
2025-12-21,SKU-034,48.74,79,26.32,0
2025-12-22,SKU-034,51.1,76,26.32,0
2025-12-23,SKU-034,51.77,59,26.32,0
2025-12-24,SKU-034,42.43,117,26.32,1
2025-12-25,SKU-034,50.0,52,26.32,0
2025-12-26,SKU-034,47.71,68,26.32,0
2025-12-27,SKU-034,49.65,75,26.32,0
2025-07-01,SKU-035,50.64,29,28.5,1
2025-07-02,SKU-035,56.56,29,28.5,1
2025-07-03,SKU-035,62.1,12,28.5,0
2025-07-04,SKU-035,61.26,15,28.5,0
2025-07-05,SKU-035,60.5,25,28.5,0
2025-07-06,SKU-035,62.79,22,28.5,0
2025-07-07,SKU-035,60.13,21,28.5,0
2025-07-08,SKU-035,64.61,12,28.5,0
2025-07-09,SKU-035,59.77,17,28.5,0
2025-07-10,SKU-035,62.21,22,28.5,0
2025-07-11,SKU-035,62.48,8,28.5,0
2025-07-12,SKU-035,61.52,13,28.5,0
2025-07-13,SKU-035,56.81,21,28.5,0
2025-07-14,SKU-035,62.5,16,28.5,0
2025-07-15,SKU-035,59.85,16,28.5,0
2025-07-16,SKU-035,59.19,16,28.5,0
2025-07-17,SKU-035,62.67,22,28.5,0
2025-07-18,SKU-035,62.68,15,28.5,0
2025-07-19,SKU-035,54.27,24,28.5,1
2025-07-20,SKU-035,61.97,20,28.5,0
2025-07-21,SKU-035,58.58,22,28.5,0
2025-07-22,SKU-035,57.14,16,28.5,0
2025-07-23,SKU-035,60.37,16,28.5,0
2025-07-24,SKU-035,58.24,15,28.5,0
2025-07-25,SKU-035,53.98,21,28.5,1
2025-07-26,SKU-035,61.18,21,28.5,0
2025-07-27,SKU-035,61.27,20,28.5,0
2025-07-28,SKU-035,63.1,16,28.5,0
2025-07-29,SKU-035,46.39,36,28.5,1
2025-07-30,SKU-035,60.69,17,28.5,0
2025-07-31,SKU-035,58.82,22,28.5,0
2025-08-01,SKU-035,60.36,18,28.5,0
2025-08-02,SKU-035,53.97,24,28.5,1
2025-08-03,SKU-035,65.04,18,28.5,0
2025-08-04,SKU-035,58.92,17,28.5,0
2025-08-05,SKU-035,62.26,13,28.5,0
2025-08-06,SKU-035,61.22,19,28.5,0
2025-08-07,SKU-035,59.19,13,28.5,0
2025-08-08,SKU-035,49.23,33,28.5,1
2025-08-09,SKU-035,59.87,15,28.5,0
2025-08-10,SKU-035,57.4,19,28.5,0
2025-08-11,SKU-035,60.63,21,28.5,0
2025-08-12,SKU-035,57.4,25,28.5,0
2025-08-13,SKU-035,59.5,16,28.5,0
2025-08-14,SKU-035,60.91,12,28.5,0
2025-08-15,SKU-035,59.08,20,28.5,0
2025-08-16,SKU-035,58.88,16,28.5,0
2025-08-17,SKU-035,59.42,14,28.5,0
2025-08-18,SKU-035,63.33,12,28.5,0
2025-08-19,SKU-035,59.04,14,28.5,0
2025-08-20,SKU-035,60.47,20,28.5,0
2025-08-21,SKU-035,61.6,14,28.5,0
2025-08-22,SKU-035,58.56,17,28.5,0
2025-08-23,SKU-035,61.18,20,28.5,0
2025-08-24,SKU-035,58.72,14,28.5,0
2025-08-25,SKU-035,47.01,28,28.5,1
2025-08-26,SKU-035,59.27,21,28.5,0
2025-08-27,SKU-035,60.36,15,28.5,0
2025-08-28,SKU-035,59.8,24,28.5,0
2025-08-29,SKU-035,58.54,18,28.5,0
2025-08-30,SKU-035,59.96,17,28.5,0
2025-08-31,SKU-035,52.57,38,28.5,1
2025-09-01,SKU-035,60.06,14,28.5,0
2025-09-02,SKU-035,56.24,22,28.5,1
2025-09-03,SKU-035,58.68,12,28.5,0
2025-09-04,SKU-035,64.93,15,28.5,0
2025-09-05,SKU-035,61.84,16,28.5,0
2025-09-06,SKU-035,60.49,22,28.5,0
2025-09-07,SKU-035,60.14,16,28.5,0
2025-09-08,SKU-035,60.32,12,28.5,0
2025-09-09,SKU-035,57.99,19,28.5,0
2025-09-10,SKU-035,60.73,17,28.5,0
2025-09-11,SKU-035,59.88,13,28.5,0
2025-09-12,SKU-035,58.63,21,28.5,0
2025-09-13,SKU-035,61.94,23,28.5,0
2025-09-14,SKU-035,54.22,25,28.5,1
2025-09-15,SKU-035,60.22,18,28.5,0
2025-09-16,SKU-035,47.67,36,28.5,1
2025-09-17,SKU-035,57.79,19,28.5,0
2025-09-18,SKU-035,60.65,23,28.5,0
2025-09-19,SKU-035,61.41,20,28.5,0
2025-09-20,SKU-035,60.94,15,28.5,0
2025-09-21,SKU-035,59.61,21,28.5,0
2025-09-22,SKU-035,44.24,35,28.5,1
2025-09-23,SKU-035,61.2,13,28.5,0
2025-09-24,SKU-035,59.91,17,28.5,0
2025-09-25,SKU-035,58.94,19,28.5,0
2025-09-26,SKU-035,62.02,16,28.5,0
2025-09-27,SKU-035,64.47,13,28.5,0
2025-09-28,SKU-035,58.83,20,28.5,0
2025-09-29,SKU-035,61.32,12,28.5,0
2025-09-30,SKU-035,59.53,18,28.5,0
2025-10-01,SKU-035,46.12,44,28.5,1
2025-10-02,SKU-035,53.18,32,28.5,1
2025-10-03,SKU-035,59.54,14,28.5,0
2025-10-04,SKU-035,61.83,16,28.5,0
2025-10-05,SKU-035,46.91,34,28.5,1
2025-10-06,SKU-035,58.77,20,28.5,0
2025-10-07,SKU-035,62.2,12,28.5,0
2025-10-08,SKU-035,60.31,17,28.5,0
2025-10-09,SKU-035,59.05,20,28.5,0
2025-10-10,SKU-035,52.09,24,28.5,1
2025-10-11,SKU-035,59.32,17,28.5,0
2025-10-12,SKU-035,61.77,13,28.5,0
2025-10-13,SKU-035,55.91,26,28.5,1
2025-10-14,SKU-035,60.12,20,28.5,0
2025-10-15,SKU-035,60.27,17,28.5,0
2025-10-16,SKU-035,59.73,14,28.5,0
2025-10-17,SKU-035,59.09,15,28.5,0
2025-10-18,SKU-035,47.51,39,28.5,1
2025-10-19,SKU-035,60.34,22,28.5,0
2025-10-20,SKU-035,63.43,23,28.5,0
2025-10-21,SKU-035,62.58,14,28.5,0
2025-10-22,SKU-035,46.81,29,28.5,1
2025-10-23,SKU-035,57.68,20,28.5,0
2025-10-24,SKU-035,62.26,11,28.5,0
2025-10-25,SKU-035,62.23,16,28.5,0
2025-10-26,SKU-035,52.75,24,28.5,1
2025-10-27,SKU-035,61.84,16,28.5,0
2025-10-28,SKU-035,58.14,21,28.5,0
2025-10-29,SKU-035,58.6,17,28.5,0
2025-10-30,SKU-035,62.92,17,28.5,0
2025-10-31,SKU-035,64.1,16,28.5,0
2025-11-01,SKU-035,62.99,20,28.5,0
2025-11-02,SKU-035,60.4,19,28.5,0
2025-11-03,SKU-035,60.05,21,28.5,0
2025-11-04,SKU-035,59.98,20,28.5,0
2025-11-05,SKU-035,61.19,12,28.5,0
2025-11-06,SKU-035,46.83,34,28.5,1
2025-11-07,SKU-035,59.76,17,28.5,0
2025-11-08,SKU-035,49.24,29,28.5,1
2025-11-09,SKU-035,59.59,22,28.5,0
2025-11-10,SKU-035,50.55,29,28.5,1
2025-11-11,SKU-035,65.06,16,28.5,0
2025-11-12,SKU-035,61.49,16,28.5,0
2025-11-13,SKU-035,58.67,22,28.5,0
2025-11-14,SKU-035,61.99,14,28.5,0
2025-11-15,SKU-035,60.15,19,28.5,0
2025-11-16,SKU-035,50.35,41,28.5,1
2025-11-17,SKU-035,62.3,23,28.5,0
2025-11-18,SKU-035,48.48,26,28.5,1
2025-11-19,SKU-035,59.81,13,28.5,0
2025-11-20,SKU-035,59.2,17,28.5,0
2025-11-21,SKU-035,60.53,14,28.5,0
2025-11-22,SKU-035,61.12,22,28.5,0
2025-11-23,SKU-035,61.86,17,28.5,0
2025-11-24,SKU-035,61.1,15,28.5,0
2025-11-25,SKU-035,62.48,19,28.5,0
2025-11-26,SKU-035,59.08,17,28.5,0
2025-11-27,SKU-035,59.92,16,28.5,0
2025-11-28,SKU-035,59.99,16,28.5,0
2025-11-29,SKU-035,44.43,42,28.5,1
2025-11-30,SKU-035,56.99,19,28.5,1
2025-12-01,SKU-035,59.64,18,28.5,0
2025-12-02,SKU-035,57.15,20,28.5,0
2025-12-03,SKU-035,47.09,34,28.5,1
2025-12-04,SKU-035,59.86,13,28.5,0
2025-12-05,SKU-035,52.82,21,28.5,1
2025-12-06,SKU-035,62.29,22,28.5,0
2025-12-07,SKU-035,61.5,15,28.5,0
2025-12-08,SKU-035,53.86,23,28.5,1
2025-12-09,SKU-035,62.43,15,28.5,0
2025-12-10,SKU-035,58.81,15,28.5,0
2025-12-11,SKU-035,46.93,37,28.5,1
2025-12-12,SKU-035,59.18,14,28.5,0
2025-12-13,SKU-035,52.74,18,28.5,1
2025-12-14,SKU-035,59.69,21,28.5,0
2025-12-15,SKU-035,61.8,13,28.5,0
2025-12-16,SKU-035,63.29,15,28.5,0
2025-12-17,SKU-035,60.55,17,28.5,0
2025-12-18,SKU-035,47.37,30,28.5,1
2025-12-19,SKU-035,61.54,16,28.5,0
2025-12-20,SKU-035,59.22,19,28.5,0
2025-12-21,SKU-035,62.91,22,28.5,0
2025-12-22,SKU-035,60.34,12,28.5,0
2025-12-23,SKU-035,57.56,14,28.5,0
2025-12-24,SKU-035,58.65,18,28.5,0
2025-12-25,SKU-035,59.14,16,28.5,0
2025-12-26,SKU-035,52.44,29,28.5,1
2025-12-27,SKU-035,59.21,22,28.5,0
2025-07-01,SKU-036,29.49,27,16.03,0
2025-07-02,SKU-036,28.37,19,16.03,0
2025-07-03,SKU-036,29.69,18,16.03,0
2025-07-04,SKU-036,29.56,22,16.03,0
2025-07-05,SKU-036,29.34,17,16.03,0
2025-07-06,SKU-036,28.14,19,16.03,0
2025-07-07,SKU-036,29.91,21,16.03,0
2025-07-08,SKU-036,29.93,16,16.03,0
2025-07-09,SKU-036,29.35,23,16.03,0
2025-07-10,SKU-036,29.81,21,16.03,0
2025-07-11,SKU-036,30.57,17,16.03,0
2025-07-12,SKU-036,28.73,20,16.03,0
2025-07-13,SKU-036,29.23,21,16.03,0
2025-07-14,SKU-036,28.42,16,16.03,0
2025-07-15,SKU-036,28.69,11,16.03,0
2025-07-16,SKU-036,24.27,34,16.03,1
2025-07-17,SKU-036,29.13,18,16.03,0
2025-07-18,SKU-036,29.39,17,16.03,0
2025-07-19,SKU-036,30.44,17,16.03,0
2025-07-20,SKU-036,29.58,19,16.03,0
2025-07-21,SKU-036,29.13,23,16.03,0
2025-07-22,SKU-036,29.7,20,16.03,0
2025-07-23,SKU-036,29.47,20,16.03,0
2025-07-24,SKU-036,29.32,22,16.03,0
2025-07-25,SKU-036,29.27,23,16.03,0
2025-07-26,SKU-036,28.5,23,16.03,0
2025-07-27,SKU-036,29.81,18,16.03,0
2025-07-28,SKU-036,29.75,19,16.03,0
2025-07-29,SKU-036,29.33,13,16.03,0
2025-07-30,SKU-036,28.19,17,16.03,0
2025-07-31,SKU-036,30.54,25,16.03,0
2025-08-01,SKU-036,29.06,18,16.03,0
2025-08-02,SKU-036,28.51,22,16.03,0
2025-08-03,SKU-036,26.34,38,16.03,1
2025-08-04,SKU-036,30.18,14,16.03,0
2025-08-05,SKU-036,26.72,18,16.03,0
2025-08-06,SKU-036,29.62,28,16.03,0
2025-08-07,SKU-036,29.5,15,16.03,0
2025-08-08,SKU-036,28.68,17,16.03,0
2025-08-09,SKU-036,28.02,22,16.03,0
2025-08-10,SKU-036,29.96,13,16.03,0
2025-08-11,SKU-036,28.09,19,16.03,0
2025-08-12,SKU-036,28.44,16,16.03,0
2025-08-13,SKU-036,29.78,18,16.03,0
2025-08-14,SKU-036,29.98,16,16.03,0
2025-08-15,SKU-036,30.68,20,16.03,0
2025-08-16,SKU-036,29.75,20,16.03,0
2025-08-17,SKU-036,27.63,19,16.03,0
2025-08-18,SKU-036,25.48,25,16.03,1
2025-08-19,SKU-036,28.5,19,16.03,0
2025-08-20,SKU-036,28.59,17,16.03,0
2025-08-21,SKU-036,29.97,19,16.03,0
2025-08-22,SKU-036,28.68,26,16.03,1
2025-08-23,SKU-036,29.45,22,16.03,0
2025-08-24,SKU-036,26.46,39,16.03,1
2025-08-25,SKU-036,29.12,17,16.03,0
2025-08-26,SKU-036,30.12,20,16.03,0
2025-08-27,SKU-036,30.47,17,16.03,0
2025-08-28,SKU-036,29.57,14,16.03,0
2025-08-29,SKU-036,28.36,22,16.03,0
2025-08-30,SKU-036,29.13,19,16.03,0
2025-08-31,SKU-036,28.41,21,16.03,0
2025-09-01,SKU-036,29.91,17,16.03,0
2025-09-02,SKU-036,27.71,20,16.03,0
2025-09-03,SKU-036,28.96,22,16.03,0
2025-09-04,SKU-036,29.17,18,16.03,0
2025-09-05,SKU-036,29.52,16,16.03,0
2025-09-06,SKU-036,29.26,17,16.03,0
2025-09-07,SKU-036,29.98,19,16.03,0
2025-09-08,SKU-036,29.42,20,16.03,0
2025-09-09,SKU-036,29.59,28,16.03,0
2025-09-10,SKU-036,29.37,22,16.03,0
2025-09-11,SKU-036,31.74,19,16.03,0
2025-09-12,SKU-036,28.83,41,16.03,1
2025-09-13,SKU-036,27.85,25,16.03,0
2025-09-14,SKU-036,27.44,25,16.03,0
2025-09-15,SKU-036,30.32,23,16.03,0
2025-09-16,SKU-036,27.76,20,16.03,0
2025-09-17,SKU-036,30.83,22,16.03,0
2025-09-18,SKU-036,28.52,16,16.03,0
2025-09-19,SKU-036,28.27,27,16.03,1
2025-09-20,SKU-036,24.12,28,16.03,1
2025-09-21,SKU-036,29.29,18,16.03,0
2025-09-22,SKU-036,28.53,23,16.03,0
2025-09-23,SKU-036,30.65,18,16.03,0
2025-09-24,SKU-036,23.94,38,16.03,1
2025-09-25,SKU-036,29.62,23,16.03,0
2025-09-26,SKU-036,30.3,17,16.03,0
2025-09-27,SKU-036,28.18,26,16.03,0
2025-09-28,SKU-036,26.3,43,16.03,1
2025-09-29,SKU-036,29.83,16,16.03,0
2025-09-30,SKU-036,29.24,13,16.03,0
2025-10-01,SKU-036,26.91,29,16.03,1
2025-10-02,SKU-036,29.52,20,16.03,0
2025-10-03,SKU-036,29.49,19,16.03,0
2025-10-04,SKU-036,22.42,35,16.03,1
2025-10-05,SKU-036,26.94,32,16.03,1
2025-10-06,SKU-036,29.82,16,16.03,0
2025-10-07,SKU-036,29.7,19,16.03,0
2025-10-08,SKU-036,28.52,15,16.03,0
2025-10-09,SKU-036,29.57,21,16.03,0
2025-10-10,SKU-036,28.84,21,16.03,0
2025-10-11,SKU-036,27.97,17,16.03,0
2025-10-12,SKU-036,28.65,19,16.03,0
2025-10-13,SKU-036,27.25,21,16.03,0
2025-10-14,SKU-036,30.99,17,16.03,0
